PolicyID,PolicyName,PolicyIntro,pol_intro,Special_Key
pol_928,일자리 공감페이(Pay) 지원사업,대기업과 중소기업간 임금격차해소 지원 및 중소기업 인센티브 지원으로 청년 근로자의 중소기업 정규직 취업 유도 및 열악한 근무환경 개선,대기업과 중소기업간 임금격차해소 지원 및 중소기업 인센티브 지원으로 청년 근로자의 중소기업 정규직 취업 유도 및 열악한 근무환경 개선,
pol_925,포항형청년복지수당,포항지역 중소기업 청년근로자의 조기정착 및 장기근속 유도를 위한 복지수당 지원,포항지역 중소기업 청년근로자의 조기정착 및 장기근속 유도를 위한 복지수당 지원,
pol_916,지역주도형 청년일자리사업(칠곡군 청년인재 지역정착 지원사업),"지역특성화고등학교 졸업생들과 지역 중소기업의 일지리 매칭을 위해 기업에는 인건비를 지원하고, 취업생들에게는 정착지원금을 지원하여 청년들의 지역정착 유도 ","지역특성화고등학교 졸업생들과 지역 중소기업의 일지리 매칭을 위해 기업에는 인건비를 지원하고, 취업생들에게는 정착지원금을 지원하여 청년들의 지역정착 유도",
pol_886,지역청년이 일하는 협동조합(지역주도형 청년일자리사업),"청년의 지역정착 활성화를 통한 청년유입, 유출방지로 지역 활력 제고 ","청년의 지역정착 활성화를 통한 청년유입, 유출방지로 지역 활력 제고",
pol_879,중소기업 청년일자리 지원사업,"인구감소, 청년유출 등으로 어려움을 격고있는 지역에 청년유입을 지원하여 지역 활력제고, 경제활동 지원 ","인구감소, 청년유출 등으로 어려움을 격고있는 지역에 청년유입을 지원하여 지역 활력제고, 경제활동 지원",
pol_866,지역기업 청년 희망이음 지원,도내 중소·중견기업 탐방 프로그램을 통해 지역기업에 대한 부정적 인식 개선,도내 중소·중견기업 탐방 프로그램을 통해 지역기업에 대한 부정적 인식 개선,
pol_835,도시청년 지역상생 고용사업,서울거주 청년과 도내 중소기업등과 매칭하여 일경험 제공,서울거주 청년과 도내 중소기업등과 매칭하여 일경험 제공,
pol_823,일자리창출 우수기업 지원,신규고용실적 우수 중소기업 인센티브 제공으로 일자리창출 활성화,신규고용실적 우수 중소기업 인센티브 제공으로 일자리창출 활성화,
pol_798,청년고용 우수기업체 지원사업,청년고용실적 우수 중소기업에 근로환경개선 사업비를 지원하여 청년고용여건 향상 및 청년일자리 확대,청년고용실적 우수 중소기업에 근로환경개선 사업비를 지원하여 청년고용여건 향상 및 청년일자리 확대,
pol_2268,2020 전북형 청년취업지원사업,"관내 청년을 고용한 기업에 인건비를 제공함으로써 청년실업 및 관내 기업 인력난 해소에 기여 농산업, 농업인, 영농종사자",관내 청년을 고용한 기업에 인건비를 제공함으로써 청년실업 및 관내 기업 인력난 해소에 기여,"농산업, 농업인, 영농종사자"
pol_2261,지역공동체 일자리 사업,취약계층에 대한 생계지원 대책 마련과 안정적이고 지속적인 일자리 마련하여 서민생활의 안정을 돕는다 저소득층,취약계층에 대한 생계지원 대책 마련과 안정적이고 지속적인 일자리 마련하여 서민생활의 안정을 돕는다,저소득층
pol_2233,전북 청년지역정착 지원사업,도내 취업한 청년대상으로 지원금을 지급함으로써 청년의 자립과 지역정착을 지원하고 청년소비증대로 지역경제 활력제고,도내 취업한 청년대상으로 지원금을 지급함으로써 청년의 자립과 지역정착을 지원하고 청년소비증대로 지역경제 활력제고,
pol_2223,전북형 청년내일채움공제 사업,"청년층 미취업자를 대상으로 중소기업 등의 인턴기회를 제공하여 직무경력과 정규직 취업가능성을 제고하고, 중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하여 장기근속을 유도하며 대기업과 중소기업의 임금격차를 완화 ","청년층 미취업자를 대상으로 중소기업 등의 인턴기회를 제공하여 직무경력과 정규직 취업가능성을 제고하고, 중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하여 장기근속을 유도하며 대기업과 중소기업의 임금격차를 완화",
pol_2200,전북청년 지역정착 지원사업,"지역정착기반이 약한 청년층에게 경제적 자립 지원 및 청년소비 증대로 지역경제 활성화 도모 기타(농업, 문화예술, 중소기업-제조업) ",지역정착기반이 약한 청년층에게 경제적 자립 지원 및 청년소비 증대로 지역경제 활성화 도모,"기타(농업, 문화예술, 중소기업-제조업) "
pol_2176,지역주도형 청년일자리 사업,지역사회에 필요한 서비스를 청년의 일자리로 기획하여 지역 내 청년의 직무역량을 강화하고 청년의 지역정착 활성화 도모,지역사회에 필요한 서비스를 청년의 일자리로 기획하여 지역 내 청년의 직무역량을 강화하고 청년의 지역정착 활성화 도모,
pol_2175,전북 청년내일채움공제 지원사업,중소기업 정규직 취업 청년들의 자산형성을 지원하여 장기근속 유도 및 대기업과 중소기업의 임금격차 완화,중소기업 정규직 취업 청년들의 자산형성을 지원하여 장기근속 유도 및 대기업과 중소기업의 임금격차 완화,
pol_2156,청년내일 채움공제,"도내 청년이 지역기업에 정규직 채용을 통해 근로자의 장기근속과 자산형성을 직접 지원하고, 기업 인력난 해소 및 지역경제 활성화를 위함 ","도내 청년이 지역기업에 정규직 채용을 통해 근로자의 장기근속과 자산형성을 직접 지원하고, 기업 인력난 해소 및 지역경제 활성화를 위함",
pol_2155,청년취업 지원사업,"청년층 미취업자를 대상으로 중소기업 등의 수습기회를 제공함으로써 직장경력을 형성케 하고, 정규직으로의 취업가능성을 제고하며, 중소기업 인력수급 원활화 등을 위해 실시하는 청년층 고용촉진사업 ","청년층 미취업자를 대상으로 중소기업 등의 수습기회를 제공함으로써 직장경력을 형성케 하고, 정규직으로의 취업가능성을 제고하며, 중소기업 인력수급 원활화 등을 위해 실시하는 청년층 고용촉진사업",
pol_2152,사회적경제 청년혁신가 지원사업,"농산어촌 등 지역에서 청년 취창업 확대 및 청년의 지역정착 활성화를 통한 청년유입, 유출방지로 지역 활력 제고 ","농산어촌 등 지역에서 청년 취창업 확대 및 청년의 지역정착 활성화를 통한 청년유입, 유출방지로 지역 활력 제고",
pol_2132,지역주도형 청년일자리사업,청년에게 적합한 지역 일자리 발굴·제공을 통한 지역경제 활성화 및 청년유입 제고,청년에게 적합한 지역 일자리 발굴·제공을 통한 지역경제 활성화 및 청년유입 제고,
pol_2131,전북 청년내일채움공제,"중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하는 사업으로써, 미취업 청년의 정규직 일자리 취업촉진 및 대기업과 중소기업의 임극격차 완화 ","중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하는 사업으로써, 미취업 청년의 정규직 일자리 취업촉진 및 대기업과 중소기업의 임극격차 완화",
pol_2130,전북형 청년취업 지원사업,"청년층 미취업자를 대상으로 중소기업 등의 수습기회를 제공함으로 직장경력 및, 정규직으로 취업가능성을 제고하여 기업의 청년층 고용촉진 ","청년층 미취업자를 대상으로 중소기업 등의 수습기회를 제공함으로 직장경력 및, 정규직으로 취업가능성을 제고하여 기업의 청년층 고용촉진",
pol_2112,지역주도형 청년일자리사업,청년이 일자리를 통해 지역문제 해결과 지역발전의 주체로 활동할 수 있도록 적합한 지역 내 일자리 발굴·제공,청년이 일자리를 통해 지역문제 해결과 지역발전의 주체로 활동할 수 있도록 적합한 지역 내 일자리 발굴·제공,
pol_2099,전북 청년내일채움공제 지원사업,중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하여 청년의 중소기업 정규직 일자리 취업 촉진 및 장기근속 유도,중소기업 등에 정규직으로 취업한 청년들의 자산형성을 지원하여 청년의 중소기업 정규직 일자리 취업 촉진 및 장기근속 유도,
pol_2098,전북형 청년취업 지원사업,청년취업 인건비 지원을 통한 청년층 고용확대 및 중소기업 인력난 해소,청년취업 인건비 지원을 통한 청년층 고용확대 및 중소기업 인력난 해소,
pol_2097,전북 청년지역정착 지원사업,"청년 지역정착 지원금 지원을 통해 지역 정착기반이 약한 기취업 청년의 경제적 자립을 지원하고 청년소비증대로 지역경제 활력제고에 기여 중소기업 취업, 기타(문화예술 종사자), 농산업, 농업인, 영농종사자",청년 지역정착 지원금 지원을 통해 지역 정착기반이 약한 기취업 청년의 경제적 자립을 지원하고 청년소비증대로 지역경제 활력제고에 기여,"중소기업 취업, 기타(문화예술 종사자), 농산업, 농업인, 영농종사자"
pol_2072,취업보장형 고교·전문대 통합교육 육성사업,고교·전문대·기업이 연계된 통합교육과정 운영을 통해 학교와 기업을 오가며 이론적 지식과 실무능력을 갖춘 현장 실무형 인재 양성,고교·전문대·기업이 연계된 통합교육과정 운영을 통해 학교와 기업을 오가며 이론적 지식과 실무능력을 갖춘 현장 실무형 인재 양성,
pol_2070,특성화고 명장육성사업,지역산업과 연계한 특성화고 명장육성사업을 통해 기업인력 수급안정 및 청년일자리 미스매치 해소,지역산업과 연계한 특성화고 명장육성사업을 통해 기업인력 수급안정 및 청년일자리 미스매치 해소,
pol_1989,지역특성화산업 전문인력 양성사업,"현장중심의 융복합 산업인력 확보와 기업수요에 맞는 전문인력 양성으로 우수인력 지역정착을 통한 중소기업 경쟁력 강화 이학계열, 공학계열(지역산업분야), 이학계, 공학계, 이학, 공학",현장중심의 융복합 산업인력 확보와 기업수요에 맞는 전문인력 양성으로 우수인력 지역정착을 통한 중소기업 경쟁력 강화,"이학계열, 공학계열(지역산업분야), 이학계, 공학계, 이학, 공학"
pol_1984,지역주도형 청년일자리 사업,"지역특성에 맞는 청년 적합한 지역일자리를 발굴,제공하여 청년취업으로 연계하고,청년유입을 지원하여 지역 활력 제고 ","지역특성에 맞는 청년 적합한 지역일자리를 발굴,제공하여 청년취업으로 연계하고,청년유입을 지원하여 지역 활력 제고",
